tweet_id,username,timestamp,content,normalized_content,reply_count,repost_count,like_count,view_count,bookmark_count,mentions,hashtags,query_tag,synthetic,engagement_total
sample-0002283,sample_trader_290,2026-08-03T20:41:48+00:00,#NIFTY50 trading in a range; waiting for confirmation,#nifty50 trading in a range; waiting for confirmation,27,23,44,22462,18,,nifty50,nifty50,True,112
sample-0002284,sample_trader_203,2026-08-04T02:22:08+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,1,29,488,31542,13,,intraday,intraday,True,531
sample-0002285,sample_trader_235,2026-08-04T03:18:58+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",11,45,266,24499,2,,intraday,intraday,True,324
sample-0002286,sample_trader_65,2026-08-03T10:46:23+00:00,Watching option chain and market breadth before taking a trade #banknifty,watching option chain and market breadth before taking a trade #banknifty,0,56,58,11955,11,,banknifty,banknifty,True,125
sample-0002287,sample_trader_97,2026-08-04T01:52:45+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,13,21,50,79741,5,nseindia,sensex,sensex,True,89
sample-0002288,sample_trader_294,2026-08-03T13:27:08+00:00,Watching option chain and market breadth before taking a trade #banknifty,watching option chain and market breadth before taking a trade #banknifty,29,62,370,610,11,,banknifty,banknifty,True,472
sample-0002289,sample_trader_258,2026-08-04T04:23:12+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,13,27,274,48733,10,,intraday,intraday,True,324
sample-0002290,sample_trader_384,2026-08-03T11:45:04+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",14,60,85,12396,12,,banknifty,banknifty,True,171
sample-0002291,sample_trader_122,2026-08-03T20:05:59+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,15,68,391,79200,6,nseindia,sensex,sensex,True,480
sample-0002292,sample_trader_298,2026-08-03T13:57:08+00:00,"#NIFTY50 breakdown below support, bearish pressure increasing","#nifty50 breakdown below support, bearish pressure increasing",15,22,411,66774,8,,nifty50,nifty50,True,456
sample-0002293,sample_trader_50,2026-08-03T08:31:59+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,16,17,86,62541,5,nseindia,intraday,intraday,True,124
sample-0002294,sample_trader_151,2026-08-03T10:04:26+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",17,16,320,30018,4,,intraday,intraday,True,357
sample-0002295,sample_trader_46,2026-08-03T23:17:35+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",8,35,249,36587,20,,banknifty,banknifty,True,312
sample-0002296,sample_trader_216,2026-08-04T06:03:45+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",30,46,295,79013,6,,nifty50,nifty50,True,377
sample-0002297,sample_trader_19,2026-08-04T03:49:18+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",20,26,25,36356,4,,nifty50,nifty50,True,75
sample-0002298,sample_trader_255,2026-08-03T16:29:12+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",11,16,356,13581,7,,nifty50,nifty50,True,390
sample-0002299,sample_trader_258,2026-08-04T03:42:37+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",2,53,171,6214,13,,nifty50,nifty50,True,239
sample-0002300,sample_trader_177,2026-08-04T06:22:32+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",22,76,118,57717,14,,nifty50,nifty50,True,230
sample-0002301,sample_trader_276,2026-08-03T10:13:02+00:00,"Bank Nifty में गिरावट, sell on rise setup #banknifty","bank nifty में गिरावट, sell on rise setup #banknifty",7,16,393,9361,0,,banknifty,banknifty,True,416
sample-0002302,sample_trader_350,2026-08-03T17:19:52+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",28,9,240,39179,12,,sensex,sensex,True,289
sample-0002303,sample_trader_384,2026-08-03T11:16:31+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,30,67,111,15691,0,,sensex,sensex,True,208
sample-0002304,sample_trader_318,2026-08-04T06:01:54+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",12,50,83,19820,18,,sensex,sensex,True,163
sample-0002305,sample_trader_250,2026-08-03T17:10:57+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",0,64,28,48139,12,,nifty50,nifty50,True,104
sample-0002306,sample_trader_236,2026-08-03T18:08:56+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,30,5,196,30703,12,,intraday,intraday,True,243
sample-0002307,sample_trader_186,2026-08-03T19:17:06+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",1,38,297,37659,8,,banknifty,banknifty,True,344
sample-0002308,sample_trader_201,2026-08-03T16:45:25+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,6,39,309,24765,7,,sensex,sensex,True,361
sample-0002309,sample_trader_332,2026-08-03T21:27:37+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,19,48,85,59506,6,,sensex,sensex,True,158
sample-0002310,sample_trader_223,2026-08-04T03:33:46+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,28,15,45,38784,4,,sensex,sensex,True,92
sample-0002311,sample_trader_336,2026-08-03T19:57:34+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,17,41,136,19881,3,,sensex,sensex,True,197
sample-0002312,sample_trader_377,2026-08-03T13:01:54+00:00,#NIFTY50 trading in a range; waiting for confirmation,#nifty50 trading in a range; waiting for confirmation,15,76,486,12906,19,,nifty50,nifty50,True,596
sample-0002313,sample_trader_365,2026-08-03T21:08:19+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",2,76,292,49892,8,,banknifty,banknifty,True,378
sample-0002314,sample_trader_69,2026-08-03T23:44:59+00:00,#intraday levels posted for educational discussion only,#intraday levels posted for educational discussion only,23,36,484,60465,5,,intraday,intraday,True,548
sample-0002315,sample_trader_121,2026-08-03T13:06:39+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",7,31,133,26566,1,,intraday,intraday,True,172
sample-0002316,sample_trader_362,2026-08-04T05:36:07+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",26,46,434,69387,15,,intraday,intraday,True,521
sample-0002317,sample_trader_240,2026-08-03T19:00:11+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,24,49,469,73937,8,,intraday,intraday,True,550
sample-0002318,sample_trader_365,2026-08-03T11:06:04+00:00,Watching option chain and market breadth before taking a trade #banknifty,watching option chain and market breadth before taking a trade #banknifty,28,34,369,44025,6,,banknifty,banknifty,True,437
sample-0002319,sample_trader_289,2026-08-03T18:58:10+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",15,34,201,50730,19,,intraday,intraday,True,269
sample-0002320,sample_trader_107,2026-08-03T16:46:41+00:00,"#NIFTY50 breakdown below support, bearish pressure increasing","#nifty50 breakdown below support, bearish pressure increasing",28,35,64,10414,5,,nifty50,nifty50,True,132
sample-0002321,sample_trader_358,2026-08-03T12:58:13+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,29,1,293,43571,19,,intraday,intraday,True,342
sample-0002322,sample_trader_95,2026-08-03T20:01:34+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,24,51,305,18740,10,,intraday,intraday,True,390
sample-0002323,sample_trader_155,2026-08-03T18:00:35+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,27,57,93,14840,7,nseindia,intraday,intraday,True,184
sample-0002324,sample_trader_189,2026-08-03T23:44:36+00:00,"Bank Nifty में गिरावट, sell on rise setup #banknifty","bank nifty में गिरावट, sell on rise setup #banknifty",24,75,60,34875,5,,banknifty,banknifty,True,164
sample-0002325,sample_trader_334,2026-08-03T22:49:36+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,17,74,100,32531,5,,sensex,sensex,True,196
sample-0002326,sample_trader_159,2026-08-03T20:56:05+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",6,7,231,74311,13,,intraday,intraday,True,257
sample-0002327,sample_trader_349,2026-08-04T04:40:16+00:00,Watching option chain and market breadth before taking a trade #banknifty,watching option chain and market breadth before taking a trade #banknifty,28,2,15,70063,20,,banknifty,banknifty,True,65
sample-0002328,sample_trader_183,2026-08-03T13:08:24+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",29,21,72,15811,2,,intraday,intraday,True,124
sample-0002329,sample_trader_286,2026-08-04T05:06:12+00:00,#intraday levels posted for educational discussion only,#intraday levels posted for educational discussion only,8,40,80,27459,11,,intraday,intraday,True,139
sample-0002330,sample_trader_259,2026-08-03T16:42:13+00:00,"Bank Nifty में गिरावट, sell on rise setup #banknifty","bank nifty में गिरावट, sell on rise setup #banknifty",25,58,132,35053,20,,banknifty,banknifty,True,235
sample-0002331,sample_trader_255,2026-08-04T04:22:24+00:00,#intraday levels posted for educational discussion only,#intraday levels posted for educational discussion only,6,20,445,3368,16,,intraday,intraday,True,487
sample-0002332,sample_trader_228,2026-08-04T00:21:49+00:00,"Bank Nifty में गिरावट, sell on rise setup #banknifty","bank nifty में गिरावट, sell on rise setup #banknifty",14,57,67,75718,13,,banknifty,banknifty,True,151
sample-0002333,sample_trader_100,2026-08-04T01:36:40+00:00,"#NIFTY50 breakdown below support, bearish pressure increasing","#nifty50 breakdown below support, bearish pressure increasing",14,0,57,36574,1,,nifty50,nifty50,True,72
sample-0002334,sample_trader_417,2026-08-04T02:54:52+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,14,68,32,3272,11,,sensex,sensex,True,125
sample-0002335,sample_trader_13,2026-08-04T07:08:34+00:00,Watching option chain and market breadth before taking a trade #banknifty,watching option chain and market breadth before taking a trade #banknifty,29,19,247,23404,4,nseindia,banknifty,banknifty,True,299
sample-0002336,sample_trader_340,2026-08-03T15:36:19+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",27,24,61,55810,0,,intraday,intraday,True,112
sample-0002337,sample_trader_391,2026-08-04T00:32:37+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,12,67,412,11432,15,,sensex,sensex,True,506
sample-0002338,sample_trader_102,2026-08-04T04:02:19+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,12,79,177,46064,4,,sensex,sensex,True,272
sample-0002339,sample_trader_308,2026-08-04T07:29:29+00:00,"Bank Nifty में गिरावट, sell on rise setup #banknifty","bank nifty में गिरावट, sell on rise setup #banknifty",20,23,294,63572,7,,banknifty,banknifty,True,344
sample-0002340,sample_trader_121,2026-08-04T00:42:15+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,4,21,77,58074,7,,intraday,intraday,True,109
sample-0002341,sample_trader_148,2026-08-04T08:24:54+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",11,60,353,29155,11,,nifty50,nifty50,True,435
sample-0002342,sample_trader_45,2026-08-03T16:55:36+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,16,44,497,4605,15,,sensex,sensex,True,572
sample-0002343,sample_trader_262,2026-08-04T06:48:29+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",5,49,310,65302,3,,intraday,intraday,True,367
sample-0002344,sample_trader_20,2026-08-03T18:35:25+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,3,1,251,16392,4,,sensex,sensex,True,259
sample-0002345,sample_trader_348,2026-08-03T12:08:26+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,17,80,492,24021,2,,sensex,sensex,True,591
sample-0002346,sample_trader_274,2026-08-03T22:55:21+00:00,#intraday levels posted for educational discussion only,#intraday levels posted for educational discussion only,27,33,399,52811,15,,intraday,intraday,True,474
sample-0002347,sample_trader_75,2026-08-04T03:41:47+00:00,#NIFTY50 trading in a range; waiting for confirmation,#nifty50 trading in a range; waiting for confirmation,6,27,353,20073,4,,nifty50,nifty50,True,390
sample-0002348,sample_trader_55,2026-08-03T09:21:24+00:00,#NIFTY50 trading in a range; waiting for confirmation,#nifty50 trading in a range; waiting for confirmation,24,77,149,33310,4,,nifty50,nifty50,True,254
sample-0002349,sample_trader_95,2026-08-03T09:28:50+00:00,#NIFTY50 trading in a range; waiting for confirmation,#nifty50 trading in a range; waiting for confirmation,5,45,207,7542,12,,nifty50,nifty50,True,269
sample-0002350,sample_trader_191,2026-08-04T00:46:56+00:00,#intraday levels posted for educational discussion only,#intraday levels posted for educational discussion only,20,6,460,51117,7,,intraday,intraday,True,493
sample-0002351,sample_trader_35,2026-08-03T23:33:35+00:00,SURE SHOT multibagger guaranteed double money #intraday,sure shot multibagger guaranteed double money #intraday,27,14,272,7314,8,,intraday,intraday,True,321
sample-0002352,sample_trader_121,2026-08-04T04:39:38+00:00,#intraday levels posted for educational discussion only,#intraday levels posted for educational discussion only,0,62,342,41371,7,,intraday,intraday,True,411
sample-0002353,sample_trader_288,2026-08-03T08:41:04+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,10,19,6,9452,7,,intraday,intraday,True,42
sample-0002354,sample_trader_261,2026-08-04T06:22:46+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",25,36,339,52386,7,,intraday,intraday,True,407
sample-0002355,sample_trader_33,2026-08-03T18:24:31+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",10,35,404,62459,1,,sensex,sensex,True,450
sample-0002356,sample_trader_321,2026-08-04T02:07:17+00:00,"#NIFTY50 breakdown below support, bearish pressure increasing","#nifty50 breakdown below support, bearish pressure increasing",21,8,188,11384,13,,nifty50,nifty50,True,230
sample-0002357,sample_trader_290,2026-08-04T05:38:43+00:00,"Bank Nifty में गिरावट, sell on rise setup #banknifty","bank nifty में गिरावट, sell on rise setup #banknifty",24,43,168,56183,8,nseindia,banknifty,banknifty,True,243
sample-0002358,sample_trader_109,2026-08-03T10:53:50+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",18,41,230,71762,15,,banknifty,banknifty,True,304
sample-0002359,sample_trader_412,2026-08-03T15:05:38+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",0,17,9,33292,5,,intraday,intraday,True,31
sample-0002360,sample_trader_319,2026-08-04T05:52:39+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,27,63,49,17869,2,,sensex,sensex,True,141
sample-0002361,sample_trader_125,2026-08-03T11:39:23+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",24,55,463,52941,14,,nifty50,nifty50,True,556
sample-0002362,sample_trader_19,2026-08-03T17:41:07+00:00,Operator stock upper circuit fixed target 100% #sensex,operator stock upper circuit fixed target 100% #sensex,18,66,242,28311,2,,sensex,sensex,True,328
sample-0002363,sample_trader_41,2026-08-04T00:02:40+00:00,#intraday levels posted for educational discussion only,#intraday levels posted for educational discussion only,25,77,394,24347,4,,intraday,intraday,True,500
sample-0002364,sample_trader_174,2026-08-03T15:42:17+00:00,"#NIFTY50 breakdown below support, bearish pressure increasing","#nifty50 breakdown below support, bearish pressure increasing",22,73,493,69572,17,,nifty50,nifty50,True,605
sample-0002365,sample_trader_122,2026-08-03T19:38:09+00:00,Operator stock upper circuit fixed target 100% #sensex,operator stock upper circuit fixed target 100% #sensex,26,26,481,74979,9,,sensex,sensex,True,542
sample-0002366,sample_trader_395,2026-08-03T09:31:50+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",12,42,158,24740,0,,sensex,sensex,True,212
sample-0002367,sample_trader_120,2026-08-04T01:51:06+00:00,Watching option chain and market breadth before taking a trade #banknifty,watching option chain and market breadth before taking a trade #banknifty,3,18,23,20830,3,,banknifty,banknifty,True,47
sample-0002368,sample_trader_249,2026-08-03T19:45:23+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,25,48,139,37115,18,,sensex,sensex,True,230
sample-0002369,sample_trader_365,2026-08-04T08:12:58+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,1,0,71,55213,17,,sensex,sensex,True,89
sample-0002370,sample_trader_341,2026-08-03T12:37:58+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,24,55,254,52598,9,,intraday,intraday,True,342
sample-0002371,sample_trader_46,2026-08-03T21:11:52+00:00,Watching option chain and market breadth before taking a trade #banknifty,watching option chain and market breadth before taking a trade #banknifty,13,25,197,45605,13,,banknifty,banknifty,True,248
sample-0002372,sample_trader_17,2026-08-03T20:25:45+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,0,52,125,46318,10,,sensex,sensex,True,187
sample-0002373,sample_trader_302,2026-08-04T07:05:48+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",23,49,499,35753,18,,sensex,sensex,True,589
sample-0002374,sample_trader_41,2026-08-03T16:23:48+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",3,72,332,46986,4,,intraday,intraday,True,411
sample-0002375,sample_trader_106,2026-08-03T20:46:34+00:00,"#NIFTY50 breakdown below support, bearish pressure increasing","#nifty50 breakdown below support, bearish pressure increasing",1,47,303,61123,0,,nifty50,nifty50,True,351
sample-0002376,sample_trader_271,2026-08-04T02:35:11+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,5,59,211,27099,13,,sensex,sensex,True,288
sample-0002377,sample_trader_149,2026-08-03T10:06:32+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",29,67,317,73396,18,,banknifty,banknifty,True,431
sample-0002378,sample_trader_145,2026-08-03T19:46:18+00:00,#intraday levels posted for educational discussion only,#intraday levels posted for educational discussion only,13,55,126,39179,10,,intraday,intraday,True,204
sample-0002379,sample_trader_364,2026-08-03T21:16:30+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,8,9,405,40073,19,,sensex,sensex,True,441
sample-0002380,sample_trader_125,2026-08-03T10:20:59+00:00,#NIFTY50 trading in a range; waiting for confirmation,#nifty50 trading in a range; waiting for confirmation,26,33,141,75851,14,,nifty50,nifty50,True,214
sample-0002381,sample_trader_136,2026-08-03T17:32:32+00:00,#NIFTY50 trading in a range; waiting for confirmation,#nifty50 trading in a range; waiting for confirmation,0,67,388,73628,5,,nifty50,nifty50,True,460
sample-0002382,sample_trader_216,2026-08-03T14:14:38+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",4,77,370,62575,6,,intraday,intraday,True,457
sample-0002383,sample_trader_128,2026-08-04T04:50:05+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",5,13,495,1095,18,,sensex,sensex,True,531
sample-0002384,sample_trader_246,2026-08-04T04:16:28+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",24,5,245,42887,9,,intraday,intraday,True,283
sample-0002385,sample_trader_147,2026-08-04T01:27:01+00:00,Watching option chain and market breadth before taking a trade #banknifty,watching option chain and market breadth before taking a trade #banknifty,20,52,189,44179,15,,banknifty,banknifty,True,276
sample-0002386,sample_trader_126,2026-08-04T07:06:33+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",0,5,154,36506,18,,nifty50,nifty50,True,177
sample-0002387,sample_trader_76,2026-08-04T06:08:00+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,23,78,114,74311,1,,intraday,intraday,True,216
sample-0002388,sample_trader_70,2026-08-04T04:35:03+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",24,14,104,60535,10,,banknifty,banknifty,True,152
sample-0002389,sample_trader_170,2026-08-04T01:32:16+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,18,43,321,61831,0,,sensex,sensex,True,382
sample-0002390,sample_trader_313,2026-08-03T11:34:49+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,6,8,133,47300,17,,intraday,intraday,True,164
sample-0002391,sample_trader_199,2026-08-03T18:01:44+00:00,"#NIFTY50 breakdown below support, bearish pressure increasing","#nifty50 breakdown below support, bearish pressure increasing",7,10,37,29255,17,,nifty50,nifty50,True,71
sample-0002392,sample_trader_94,2026-08-03T21:40:01+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",6,52,80,17840,1,,intraday,intraday,True,139
sample-0002393,sample_trader_150,2026-08-03T15:48:33+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",5,33,208,27301,20,,nifty50,nifty50,True,266
sample-0002394,sample_trader_366,2026-08-03T16:03:18+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,18,53,258,51986,17,,intraday,intraday,True,346
sample-0002395,sample_trader_292,2026-08-04T03:20:17+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,27,35,195,76408,1,,sensex,sensex,True,258
sample-0002396,sample_trader_340,2026-08-03T08:55:25+00:00,Operator stock upper circuit fixed target 100% #sensex,operator stock upper circuit fixed target 100% #sensex,15,56,455,37542,2,,sensex,sensex,True,528
sample-0002397,sample_trader_107,2026-08-03T21:28:04+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",26,40,29,20387,7,,nifty50,nifty50,True,102
sample-0002398,sample_trader_83,2026-08-04T02:31:07+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,26,71,312,36793,13,,intraday,intraday,True,422
sample-0002399,sample_trader_374,2026-08-03T20:12:19+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",27,20,101,26400,4,,intraday,intraday,True,152
sample-0002400,sample_trader_70,2026-08-04T08:07:39+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",0,17,169,52645,18,,banknifty,banknifty,True,204
sample-0002401,sample_trader_118,2026-08-04T08:06:15+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",0,28,101,33294,13,,banknifty,banknifty,True,142
sample-0002402,sample_trader_402,2026-08-03T16:53:31+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",14,46,477,1453,14,,nifty50,nifty50,True,551
sample-0002403,sample_trader_313,2026-08-03T10:16:10+00:00,"Bank Nifty में तेजी, buyers are strong today #banknifty","bank nifty में तेजी, buyers are strong today #banknifty",11,40,127,7477,5,,banknifty,banknifty,True,183
sample-0002404,sample_trader_41,2026-08-04T06:25:34+00:00,#intraday short setup; avoid aggressive buying in this volatility,#intraday short setup; avoid aggressive buying in this volatility,30,22,466,30305,18,,intraday,intraday,True,536
sample-0002405,sample_trader_121,2026-08-04T02:15:16+00:00,"#NIFTY50 breakdown below support, bearish pressure increasing","#nifty50 breakdown below support, bearish pressure increasing",0,27,138,17326,1,,nifty50,nifty50,True,166
sample-0002406,sample_trader_410,2026-08-04T05:59:14+00:00,Weak breadth and downside risk in #sensex today,weak breadth and downside risk in #sensex today,18,2,46,59585,5,,sensex,sensex,True,71
sample-0002407,sample_trader_192,2026-08-04T06:34:09+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",1,56,416,54259,8,,nifty50,nifty50,True,481
sample-0002408,sample_trader_244,2026-08-04T04:46:05+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",20,63,164,34187,13,,sensex,sensex,True,260
sample-0002409,sample_trader_26,2026-08-03T22:51:56+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",12,46,327,71041,7,,sensex,sensex,True,392
sample-0002410,sample_trader_323,2026-08-03T15:23:07+00:00,#NIFTY50 trading in a range; waiting for confirmation,#nifty50 trading in a range; waiting for confirmation,4,43,258,8450,5,,nifty50,nifty50,True,310
sample-0002411,sample_trader_401,2026-08-03T11:10:12+00:00,"No clear setup in #sensex yet, risk management is important","no clear setup in #sensex yet, risk management is important",22,43,197,51718,17,,sensex,sensex,True,279
sample-0002412,sample_trader_249,2026-08-03T23:27:33+00:00,"#NIFTY50 breakdown below support, bearish pressure increasing","#nifty50 breakdown below support, bearish pressure increasing",7,80,96,59211,18,,nifty50,nifty50,True,201
sample-0002413,sample_trader_67,2026-08-04T04:50:09+00:00,"#NIFTY50 breakout above support, looking bullish with target 24500","#nifty50 breakout above support, looking bullish with target 24500",2,11,24,15677,16,,nifty50,nifty50,True,53
sample-0002414,sample_trader_357,2026-08-03T23:53:06+00:00,#NIFTY50 trading in a range; waiting for confirmation,#nifty50 trading in a range; waiting for confirmation,11,70,212,6603,2,,nifty50,nifty50,True,295
sample-0002415,sample_trader_356,2026-08-03T21:51:33+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",1,80,477,29611,19,,intraday,intraday,True,577
sample-0002416,sample_trader_92,2026-08-03T19:32:35+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,19,40,376,14388,15,,sensex,sensex,True,450
sample-0002417,sample_trader_199,2026-08-03T14:32:43+00:00,"#intraday long setup confirmed, upside possible after consolidation","#intraday long setup confirmed, upside possible after consolidation",23,32,127,28926,17,,intraday,intraday,True,199
sample-0002418,sample_trader_149,2026-08-03T19:20:01+00:00,Accumulating quality stocks on dips. Market looks strong #sensex,accumulating quality stocks on dips. market looks strong #sensex,4,18,57,49291,5,,sensex,sensex,True,84
